hh_id,bracket,income_monthly,labor_share,capital_share,transfer_share,consumption_rate,savings_rate
56,Low,6819.02,0.2787,0.0127,0.7086,1.1279,-0.1279
57,Low,7530.9,0.2976,0.0215,0.6809,1.0279,-0.0279
58,Low,4384.74,0.327,0.0143,0.6587,1.018,-0.018
59,Low,4120.38,0.3379,0.0049,0.6572,1.0929,-0.0929
60,Low,8166.71,0.3054,0.0122,0.6824,1.1402,-0.1402
61,Low,6899.09,0.2976,0.0158,0.6866,1.0594,-0.0594
62,Low,7508.44,0.3322,0.0063,0.6615,1.1128,-0.1128
63,Low,8784.24,0.2662,0.0095,0.7243,1.1494,-0.1494
64,Low,7952.12,0.2897,0.0048,0.7055,1.14,-0.14
65,Low,7433.67,0.3406,0.0177,0.6417,1.0237,-0.0237
66,Low,7469.79,0.3305,0.014,0.6555,1.1481,-0.1481
67,Low,5751.66,0.3163,0.0002,0.6836,1.0449,-0.0449
68,Low,2876.75,0.3335,0.0198,0.6467,1.0173,-0.0173
69,Low,6672.08,0.29,0.0123,0.6977,1.0907,-0.0907
70,Low,5059.73,0.3253,0.0041,0.6706,1.0396,-0.0396
71,Low,6483.29,0.2984,0.0181,0.6835,1.0138,-0.0138
72,Low,9357.23,0.3255,0.0062,0.6684,1.1157,-0.1157
73,Low,5217.38,0.3159,0.0053,0.6788,1.0828,-0.0828
74,Low,3393.07,0.3251,0.0002,0.6747,1.1325,-0.1325
75,Low,5584.59,0.329,0.0105,0.6605,1.0874,-0.0874
76,Low,5675.51,0.2948,0.0028,0.7023,1.1348,-0.1348
77,Low,8125.38,0.3179,0.0166,0.6655,1.0315,-0.0315
78,Low,7455.84,0.2879,0.0022,0.7099,1.1326,-0.1326
79,Low,8905.91,0.3164,0.0135,0.6701,1.1395,-0.1395
80,Low,8140.65,0.3244,0.0188,0.6567,1.1322,-0.1322
81,Low,6468.83,0.2804,0.0164,0.7032,1.1396,-0.1396
82,Low,9100.68,0.321,0.0168,0.6622,1.04,-0.04
83,Low,4644.98,0.3229,0.0021,0.675,1.1288,-0.1288
84,Low,2671.47,0.2913,0.0175,0.6912,1.0458,-0.0458
85,Low,3834.67,0.3519,0.0049,0.6432,1.029,-0.029
86,Low,8510.95,0.2837,0.0173,0.6989,1.0419,-0.0419
87,Low,6838.52,0.3079,0.0078,0.6843,1.0804,-0.0804
88,Low,4592.09,0.3297,0.0022,0.6681,1.0268,-0.0268
89,Low,7094.55,0.3598,0.0055,0.6347,1.0652,-0.0652
90,Low,4507.22,0.3262,0.0063,0.6675,1.0767,-0.0767
91,Low,8344.67,0.3117,0.0125,0.6758,1.1063,-0.1063
92,Low,6734.73,0.2712,0.0201,0.7088,1.1079,-0.1079
93,Low,6296.22,0.3328,0.0138,0.6534,1.0105,-0.0105
94,Low,5733.81,0.3315,0.0069,0.6615,1.1272,-0.1272
95,Low,7923.86,0.3358,0.0063,0.658,1.0613,-0.0613
96,Low,6163.61,0.3193,0.0065,0.6742,1.0631,-0.0631
97,Low,3804.62,0.3283,0.0129,0.6588,1.0923,-0.0923
98,Low,4158.33,0.3143,0.0123,0.6734,1.043,-0.043
99,Low,10078.71,0.302,0.012,0.686,1.0697,-0.0697
100,Low,9721.12,0.3111,0.0045,0.6844,1.1352,-0.1352
101,Low,8366.28,0.3501,0.0036,0.6463,1.0773,-0.0773
102,Low,5467.13,0.3127,0.0067,0.6806,1.1127,-0.1127
103,Low,10128.05,0.3369,0.0048,0.6583,1.0037,-0.0037
104,Low,8872.73,0.2833,0.0098,0.7069,1.0109,-0.0109
105,Low,8476.0,0.3156,0.0136,0.6708,1.1045,-0.1045
106,Low,6755.94,0.3087,0.005,0.6862,1.0008,-0.0008
107,Low,5515.65,0.3418,0.0162,0.642,1.0638,-0.0638
108,Low,3912.19,0.2851,0.0204,0.6945,1.0075,-0.0075
109,Low,9681.41,0.2932,0.0181,0.6887,1.1202,-0.1202
110,Low,6798.32,0.318,0.0198,0.6622,1.1425,-0.1425
111,Low,4957.28,0.3314,0.012,0.6566,1.0757,-0.0757
112,Low,5766.32,0.3222,0.0106,0.6672,1.1115,-0.1115
113,Low,7597.97,0.3208,0.0056,0.6736,1.0956,-0.0956
114,Low,4734.09,0.3267,0.0104,0.6629,1.0412,-0.0412
115,Low,9378.26,0.2894,0.0064,0.7042,1.048,-0.048
116,Low,8742.61,0.3269,0.003,0.6701,1.1041,-0.1041
117,Low,8492.44,0.3331,0.0013,0.6656,1.0814,-0.0814
118,Low,6641.28,0.3109,0.0044,0.6846,1.1357,-0.1357
119,Low,7904.91,0.306,0.0138,0.6802,1.1148,-0.1148
120,Low,7629.17,0.312,0.0001,0.6879,1.113,-0.113
121,Low,8048.5,0.3366,0.0191,0.6443,1.1121,-0.1121
122,Low,3763.77,0.3245,0.0129,0.6627,1.0329,-0.0329
123,Low,6532.29,0.3164,0.0006,0.6829,1.1019,-0.1019
124,Low,3103.49,0.3088,0.0035,0.6877,1.0191,-0.0191
125,Low,7048.68,0.3279,0.0006,0.6715,1.0847,-0.0847
126,Low,5938.74,0.2875,0.0146,0.6979,1.0693,-0.0693
127,Low,4431.58,0.2886,0.0086,0.7029,1.049,-0.049
128,Low,3994.86,0.3232,0.0075,0.6692,1.1248,-0.1248
129,Low,7651.84,0.3132,0.0019,0.685,1.0809,-0.0809
130,Low,4678.16,0.3425,0.0068,0.6507,1.1172,-0.1172
131,Low,9831.37,0.3074,0.0147,0.6779,1.0299,-0.0299
132,Low,7609.75,0.2905,0.0035,0.706,1.1004,-0.1004
133,Low,6059.17,0.3124,0.0044,0.6831,1.115,-0.115
134,Low,7672.74,0.2797,0.0127,0.7075,1.0172,-0.0172
135,Low,2674.03,0.345,0.0201,0.6349,1.0039,-0.0039
136,Low,10056.13,0.2839,0.0137,0.7024,1.0595,-0.0595
137,Low,6972.46,0.3241,0.0015,0.6744,1.0941,-0.0941
138,Low,8898.41,0.2708,0.0161,0.7131,1.0901,-0.0901
139,Low,3741.58,0.273,0.0205,0.7065,1.0521,-0.0521
140,Low,7000.89,0.308,0.0078,0.6842,1.0512,-0.0512
141,Low,7027.29,0.3482,0.0171,0.6347,1.1441,-0.1441
142,Low,9916.47,0.3133,0.0166,0.6702,1.0653,-0.0653
143,Low,7550.03,0.3335,0.0199,0.6466,1.1212,-0.1212
144,Low,6914.78,0.3175,0.0101,0.6724,1.1097,-0.1097
145,Low,5475.58,0.2834,0.0174,0.6992,1.013,-0.013
146,Low,5950.91,0.3417,0.0049,0.6533,1.0915,-0.0915
147,Low,7221.73,0.2957,0.0006,0.7037,1.0273,-0.0273
148,Low,6686.66,0.2944,0.0173,0.6883,1.132,-0.132
149,Low,2640.2,0.3455,0.006,0.6486,1.1422,-0.1422
150,Low,9180.37,0.2805,0.0156,0.7039,1.1137,-0.1137
151,Low,9638.71,0.3252,0.0132,0.6616,1.1189,-0.1189
152,Low,4389.25,0.278,0.0048,0.7173,1.0459,-0.0459
153,Low,7436.61,0.3175,0.0098,0.6728,1.0638,-0.0638
154,Low,4054.02,0.3241,0.0066,0.6693,1.0406,-0.0406
155,Low,8191.16,0.3068,0.0027,0.6905,1.0179,-0.0179
156,Low,5583.47,0.3239,0.0163,0.6599,1.0325,-0.0325
157,Low,8109.5,0.2953,0.0143,0.6904,1.0787,-0.0787
158,Low,8540.59,0.3093,0.0022,0.6884,1.0341,-0.0341
159,Low,8807.7,0.2907,0.0003,0.709,1.0411,-0.0411
160,Low,4044.57,0.3379,0.0108,0.6513,1.0189,-0.0189
161,Low,9770.58,0.3258,0.0095,0.6647,1.0861,-0.0861
162,Low,5187.43,0.3213,0.0095,0.6692,1.0077,-0.0077
163,Low,3020.06,0.3322,0.0092,0.6586,1.0601,-0.0601
164,Low,7441.85,0.2941,0.0144,0.6916,1.0224,-0.0224
165,Low,6226.72,0.3027,0.006,0.6913,1.0178,-0.0178
166,Low,9203.13,0.3208,0.0119,0.6673,1.0339,-0.0339
167,Low,9063.29,0.3163,0.0094,0.6742,1.129,-0.129
168,Low,5847.47,0.3431,0.006,0.6509,1.0914,-0.0914
169,Low,10017.9,0.3362,0.0197,0.6441,1.0317,-0.0317
170,Low,5655.69,0.3374,0.0034,0.6592,1.0113,-0.0113
171,Low,7185.41,0.2724,0.0098,0.7178,1.0437,-0.0437
172,Low,5390.88,0.2852,0.0148,0.7,1.0681,-0.0681
173,Low,9904.51,0.3137,0.0182,0.6681,1.0938,-0.0938
174,Low,4623.14,0.3235,0.0191,0.6574,1.0817,-0.0817
175,Low,3165.47,0.3099,0.0179,0.6722,1.0107,-0.0107
176,Low,6661.29,0.2813,0.0065,0.7122,1.0854,-0.0854
177,Low,10286.21,0.2935,0.0026,0.7039,1.105,-0.105
178,Low,9609.03,0.343,0.01,0.647,1.0121,-0.0121
179,Low,8679.01,0.2838,0.0097,0.7065,1.0376,-0.0376
180,Low,9603.18,0.2694,0.02,0.7106,1.0863,-0.0863
181,Low,9620.74,0.3343,0.0194,0.6464,1.0404,-0.0404
182,Low,7210.0,0.2773,0.0165,0.7062,1.0977,-0.0977
183,Low,5838.73,0.3403,0.0036,0.6561,1.0952,-0.0952
184,Low,8829.35,0.3197,0.002,0.6784,1.05,-0.05
185,Low,8123.76,0.3278,0.0177,0.6545,1.1041,-0.1041
186,Low,6245.59,0.2848,0.0193,0.6959,1.0825,-0.0825
187,Low,3888.96,0.3163,0.0067,0.6769,1.1455,-0.1455
188,Low,8667.35,0.2906,0.0103,0.6991,1.0986,-0.0986
189,Low,5441.0,0.3267,0.0089,0.6644,1.0543,-0.0543
190,Low,9909.67,0.3211,0.0123,0.6666,1.0305,-0.0305
191,Low,5273.4,0.3152,0.0192,0.6656,1.1047,-0.1047
192,Low,4209.32,0.2781,0.0207,0.7012,1.0359,-0.0359
193,Low,9211.74,0.2852,0.0118,0.703,1.014,-0.014
194,Low,4516.54,0.3445,0.018,0.6375,1.0176,-0.0176
195,Low,4756.43,0.3283,0.0098,0.6618,1.0763,-0.0763
196,Low,7726.81,0.2796,0.0168,0.7036,1.0366,-0.0366
197,Low,9496.11,0.3036,0.0076,0.6888,1.0762,-0.0762
198,Low,4906.68,0.3438,0.0176,0.6386,1.1185,-0.1185
199,Low,5798.12,0.3033,0.0194,0.6772,1.1231,-0.1231
200,Low,8864.06,0.2951,0.0063,0.6985,1.1498,-0.1498
201,Low,10146.05,0.3128,0.0031,0.6841,1.0518,-0.0518
202,Low,7092.58,0.3174,0.0113,0.6713,1.0483,-0.0483
203,Low,4425.41,0.286,0.0148,0.6991,1.035,-0.035
204,Low,2386.39,0.3266,0.0009,0.6725,1.1058,-0.1058
205,Low,5182.93,0.3294,0.0077,0.6629,1.1231,-0.1231
206,Low,4304.0,0.3619,0.0103,0.6278,1.0753,-0.0753
207,Low,8225.69,0.3048,0.0172,0.678,1.066,-0.066
208,Low,4199.47,0.3075,0.0093,0.6832,1.0615,-0.0615
209,Low,7128.86,0.3267,0.0032,0.6701,1.1454,-0.1454
210,Low,8331.55,0.2949,0.0144,0.6908,1.1278,-0.1278
211,Low,7610.11,0.3385,0.0174,0.6442,1.0475,-0.0475
212,Low,4935.27,0.3142,0.0148,0.6709,1.0054,-0.0054
213,Low,9036.57,0.2671,0.0131,0.7198,1.1496,-0.1496
214,Low,8466.52,0.3442,0.0092,0.6466,1.0951,-0.0951
215,Low,8617.33,0.3321,0.0087,0.6592,1.1355,-0.1355
216,Low,4296.14,0.2829,0.0177,0.6994,1.0562,-0.0562
217,Low,4219.89,0.2839,0.0114,0.7047,1.1189,-0.1189
218,Low,9847.7,0.2794,0.0017,0.719,1.093,-0.093
219,Low,6409.18,0.3023,0.0201,0.6776,1.0692,-0.0692
220,Low,5729.68,0.3124,0.0058,0.6818,1.1207,-0.1207
221,Low,7013.45,0.3508,0.014,0.6352,1.0663,-0.0663
222,Low,8131.42,0.2964,0.0122,0.6914,1.0636,-0.0636
223,Low,10036.29,0.3016,0.0185,0.6799,1.0577,-0.0577
224,Low,5622.45,0.3107,0.0049,0.6844,1.0862,-0.0862
225,Low,9829.28,0.3317,0.0056,0.6627,1.0987,-0.0987
226,Low,2729.84,0.2898,0.0118,0.6984,1.1117,-0.1117
227,Low,7444.06,0.2781,0.0132,0.7087,1.1356,-0.1356
228,Low,7947.39,0.2917,0.0167,0.6916,1.0528,-0.0528
229,Low,4023.57,0.3156,0.0125,0.6719,1.1081,-0.1081
230,Low,4390.16,0.3173,0.0168,0.6658,1.1355,-0.1355
231,Low,6554.5,0.3261,0.0064,0.6675,1.0869,-0.0869
232,Low,10108.08,0.3386,0.0019,0.6595,1.1121,-0.1121
233,Low,7705.49,0.2895,0.0029,0.7076,1.1457,-0.1457
234,Low,9884.26,0.3018,0.0182,0.6801,1.0385,-0.0385
235,Low,9038.1,0.3251,0.0094,0.6655,1.112,-0.112
236,Low,6874.71,0.2889,0.0023,0.7087,1.0211,-0.0211
237,Low,8911.49,0.3345,0.0166,0.6489,1.147,-0.147
238,Low,2524.36,0.3469,0.0161,0.637,1.1186,-0.1186
239,Low,4060.43,0.277,0.0118,0.7112,1.1009,-0.1009
240,Low,9200.78,0.3137,0.0116,0.6747,1.141,-0.141
241,Low,8989.3,0.3005,0.0054,0.6941,1.1326,-0.1326
242,Low,5206.96,0.3234,0.0193,0.6572,1.0095,-0.0095
243,Low,7286.92,0.3389,0.0185,0.6426,1.0612,-0.0612
244,Low,7769.14,0.289,0.0207,0.6903,1.0739,-0.0739
245,Low,9451.24,0.2915,0.0199,0.6886,1.068,-0.068
246,Low,7750.58,0.3089,0.0145,0.6767,1.0629,-0.0629
247,Low,6510.53,0.3347,0.0032,0.6621,1.0149,-0.0149
248,Low,6249.22,0.2983,0.0081,0.6936,1.0049,-0.0049
249,Low,6599.82,0.2897,0.0089,0.7014,1.1283,-0.1283
250,Low,8061.77,0.2801,0.0148,0.7051,1.1467,-0.1467
251,Low,9449.61,0.3132,0.0087,0.6781,1.0183,-0.0183
252,Low,6785.91,0.3314,0.009,0.6596,1.0963,-0.0963
253,Low,5327.54,0.3132,0.0004,0.6864,1.0365,-0.0365
254,Low,5239.14,0.2981,0.0128,0.689,1.1148,-0.1148
255,Low,8662.38,0.2814,0.0045,0.7141,1.0493,-0.0493
256,Low,9117.21,0.2998,0.0204,0.6798,1.1288,-0.1288
257,Low,4016.47,0.2964,0.0029,0.7006,1.0262,-0.0262
258,Low,3518.63,0.3443,0.0006,0.6551,1.1185,-0.1185
259,Low,7695.21,0.305,0.0072,0.6878,1.0079,-0.0079
260,Low,4447.75,0.3212,0.0104,0.6684,1.0714,-0.0714
261,Low,9169.79,0.3454,0.0108,0.6438,1.0756,-0.0756
262,Low,5798.2,0.3366,0.0008,0.6626,1.13,-0.13
263,Low,4425.16,0.2998,0.0091,0.6911,1.0091,-0.0091
264,Low,9803.65,0.3057,0.0082,0.6861,1.0735,-0.0735
265,Low,4631.69,0.3587,0.0015,0.6397,1.0912,-0.0912
266,Low,5609.56,0.2773,0.0059,0.7168,1.0823,-0.0823
267,Low,4519.68,0.2957,0.0208,0.6835,1.0681,-0.0681
268,Low,4130.92,0.316,0.002,0.682,1.1279,-0.1279
269,Low,2626.7,0.3143,0.0153,0.6704,1.0323,-0.0323
270,Low,3346.47,0.3161,0.0049,0.679,1.068,-0.068
271,Low,4714.9,0.3115,0.002,0.6865,1.0998,-0.0998
272,Low,3313.36,0.2925,0.0031,0.7044,1.0101,-0.0101
273,Low,7674.2,0.3527,0.002,0.6453,1.1108,-0.1108
274,Low,8245.16,0.3309,0.0111,0.658,1.0842,-0.0842
275,Low,6382.35,0.3073,0.0027,0.69,1.0998,-0.0998
276,Low,5853.62,0.3204,0.0171,0.6625,1.1453,-0.1453
277,Low,7117.16,0.318,0.0072,0.6748,1.0319,-0.0319
278,Low,9499.02,0.3391,0.0048,0.6561,1.1268,-0.1268
279,Low,9342.37,0.2989,0.0159,0.6852,1.1211,-0.1211
280,Low,3138.82,0.3229,0.0188,0.6582,1.092,-0.092
281,Low,4776.28,0.3119,0.0005,0.6876,1.1244,-0.1244
282,Low,5239.8,0.2911,0.0038,0.7051,1.0463,-0.0463
283,Low,5339.66,0.2924,0.0001,0.7074,1.0849,-0.0849
284,Low,7546.86,0.3034,0.003,0.6937,1.0046,-0.0046
285,Low,6535.35,0.3343,0.0044,0.6612,1.0511,-0.0511
286,Low,3243.16,0.2931,0.0147,0.6921,1.0851,-0.0851
287,Low,6245.29,0.2953,0.0012,0.7035,1.0927,-0.0927
288,Low,7241.63,0.3209,0.0055,0.6736,1.0728,-0.0728
289,Low,3974.72,0.3017,0.0056,0.6927,1.0171,-0.0171
290,Low,9227.02,0.3031,0.0059,0.691,1.073,-0.073
291,Low,3289.58,0.3309,0.0009,0.6682,1.0899,-0.0899
292,Low,9829.51,0.2856,0.0069,0.7075,1.0206,-0.0206
293,Low,3944.64,0.3121,0.0074,0.6805,1.1121,-0.1121
294,Low,9292.99,0.283,0.008,0.709,1.075,-0.075
295,Low,9681.75,0.3484,0.0169,0.6347,1.1293,-0.1293
296,Low,10198.74,0.2685,0.0004,0.7311,1.1293,-0.1293
297,Low,9022.99,0.3107,0.0116,0.6777,1.0627,-0.0627
298,Low,8877.41,0.2924,0.0005,0.7071,1.1202,-0.1202
299,Low,8001.59,0.3056,0.0163,0.6781,1.0132,-0.0132
300,Low,8874.31,0.3351,0.0049,0.6601,1.0786,-0.0786
301,Low,4331.89,0.3115,0.0067,0.6819,1.05,-0.05
302,Low,7321.06,0.3003,0.0115,0.6882,1.0765,-0.0765
303,Low,7180.01,0.3338,0.0068,0.6593,1.1228,-0.1228
304,Low,9384.54,0.3486,0.005,0.6464,1.0296,-0.0296
305,Low,6844.59,0.3131,0.0153,0.6716,1.0266,-0.0266
306,Low,6324.08,0.3232,0.0098,0.667,1.114,-0.114
307,Low,7982.99,0.3041,0.0191,0.6769,1.0953,-0.0953
308,Low,5471.67,0.3148,0.0174,0.6678,1.0226,-0.0226
309,Low,4384.46,0.2867,0.0099,0.7035,1.0412,-0.0412
310,Low,6943.51,0.285,0.0113,0.7037,1.0678,-0.0678
311,Low,6539.56,0.2906,0.0189,0.6905,1.1296,-0.1296
312,Low,5206.39,0.336,0.0123,0.6517,1.0694,-0.0694
313,Low,6203.14,0.3022,0.0157,0.6822,1.0675,-0.0675
314,Low,6195.39,0.3391,0.0134,0.6476,1.0713,-0.0713
315,Low,5921.85,0.3024,0.0014,0.6962,1.1349,-0.1349
316,Low,6285.53,0.2996,0.0151,0.6853,1.0259,-0.0259
317,Low,8277.22,0.2963,0.0094,0.6943,1.0784,-0.0784
318,Low,5699.74,0.2949,0.0083,0.6968,1.0613,-0.0613
319,Low,9990.65,0.2912,0.0123,0.6965,1.0971,-0.0971
320,Low,9772.82,0.277,0.002,0.721,1.0426,-0.0426
321,Low,6963.35,0.3142,0.0128,0.673,1.131,-0.131
322,Low,5928.03,0.3117,0.0128,0.6755,1.0525,-0.0525
323,Low,7316.99,0.3468,0.014,0.6392,1.0893,-0.0893
324,Low,9325.56,0.3481,0.0063,0.6456,1.1187,-0.1187
325,Low,8065.95,0.3224,0.013,0.6645,1.1108,-0.1108
326,Low,9038.3,0.3206,0.0106,0.6688,1.0635,-0.0635
327,Low,7299.51,0.314,0.008,0.6781,1.0321,-0.0321
328,Low,7940.65,0.3528,0.01,0.6372,1.0206,-0.0206
329,Low,5635.18,0.2913,0.0191,0.6896,1.1156,-0.1156
330,Low,8591.14,0.3492,0.0185,0.6323,1.0505,-0.0505
331,Low,4957.63,0.3378,0.0027,0.6595,1.0243,-0.0243
332,Low,8334.96,0.3236,0.015,0.6614,1.0248,-0.0248
333,Low,9405.16,0.303,0.0085,0.6886,1.0356,-0.0356
334,Low,4306.88,0.302,0.0058,0.6922,1.0673,-0.0673
335,Low,7822.49,0.3063,0.0062,0.6874,1.0704,-0.0704
336,Low,3896.58,0.3221,0.0071,0.6708,1.1477,-0.1477
337,Low,8532.41,0.3151,0.006,0.6789,1.0791,-0.0791
338,Low,3764.4,0.3323,0.0157,0.652,1.0208,-0.0208
339,Low,9903.81,0.282,0.0131,0.7049,1.0832,-0.0832
340,Low,4360.79,0.2705,0.0176,0.712,1.0428,-0.0428
341,Low,10058.3,0.3192,0.0053,0.6755,1.0221,-0.0221
342,Low,9015.6,0.3142,0.0202,0.6655,1.0677,-0.0677
343,Low,7690.41,0.3199,0.0006,0.6795,1.0753,-0.0753
344,Low,8897.69,0.2939,0.0214,0.6848,1.0042,-0.0042
345,Low,8978.3,0.3348,0.0164,0.6489,1.1187,-0.1187
346,Low,9971.59,0.2769,0.006,0.7171,1.1044,-0.1044
347,Low,5370.84,0.2859,0.0153,0.6988,1.0008,-0.0008
348,Low,7667.38,0.2725,0.0054,0.7221,1.0823,-0.0823
349,Low,3896.02,0.3417,0.0112,0.6471,1.0432,-0.0432
350,Low,7833.88,0.3035,0.001,0.6955,1.1191,-0.1191
351,Low,4684.52,0.2992,0.0022,0.6986,1.0895,-0.0895
352,Low,7506.61,0.284,0.0116,0.7044,1.0215,-0.0215
353,Low,7554.53,0.3152,0.0132,0.6716,1.0625,-0.0625
354,Low,6865.53,0.3116,0.0017,0.6867,1.0102,-0.0102
355,Low,7234.39,0.2991,0.01,0.6908,1.0831,-0.0831
356,Low,8777.33,0.3005,0.0098,0.6898,1.1472,-0.1472
357,Low,9005.0,0.2885,0.0003,0.7112,1.0517,-0.0517
358,Low,7036.71,0.3191,0.0124,0.6685,1.1103,-0.1103
359,Low,7728.16,0.3017,0.0009,0.6973,1.122,-0.122
360,Low,9872.28,0.2878,0.0168,0.6955,1.1043,-0.1043
361,Low,4176.98,0.3347,0.0173,0.648,1.1164,-0.1164
362,Low,4148.53,0.3264,0.0065,0.6671,1.0299,-0.0299
363,Low,3805.37,0.275,0.0202,0.7048,1.1484,-0.1484
364,Low,8099.56,0.309,0.0051,0.6858,1.0287,-0.0287
365,Low,6551.1,0.2892,0.0158,0.695,1.0498,-0.0498
366,Low,8844.21,0.2737,0.0077,0.7186,1.1115,-0.1115
367,Low,8184.73,0.325,0.0074,0.6676,1.0744,-0.0744
368,Low,5965.63,0.309,0.0191,0.672,1.1202,-0.1202
369,Low,9653.32,0.3278,0.0016,0.6706,1.1234,-0.1234
370,Low,8768.39,0.3314,0.007,0.6616,1.0991,-0.0991
371,Low,5502.69,0.3001,0.0129,0.6871,1.1035,-0.1035
372,Low,6180.14,0.2931,0.0009,0.7061,1.0529,-0.0529
373,Low,5827.96,0.3321,0.0052,0.6627,1.1422,-0.1422
374,Low,4557.68,0.284,0.0141,0.7019,1.1202,-0.1202
375,Low,4463.46,0.3342,0.02,0.6457,1.0911,-0.0911
376,Low,9905.07,0.3507,0.0007,0.6485,1.1168,-0.1168
377,Low,6679.97,0.3014,0.0081,0.6906,1.0908,-0.0908
378,Low,6311.97,0.3264,0.0195,0.6542,1.1145,-0.1145
379,Low,8557.81,0.3209,0.0111,0.668,1.0974,-0.0974
380,Low,7429.91,0.2892,0.0024,0.7084,1.0749,-0.0749
381,Low,9905.15,0.3117,0.0121,0.6761,1.039,-0.039
382,Low,8882.72,0.3124,0.0211,0.6665,1.1375,-0.1375
383,Low,6953.28,0.3031,0.0025,0.6944,1.0678,-0.0678
384,Low,6264.2,0.3549,0.0093,0.6358,1.1023,-0.1023
385,Low,10246.92,0.3429,0.0066,0.6506,1.0097,-0.0097
386,Low,8481.56,0.302,0.0177,0.6803,1.1068,-0.1068
387,Low,10006.4,0.3312,0.0123,0.6565,1.0763,-0.0763
388,Low,4163.44,0.2979,0.0046,0.6976,1.1186,-0.1186
389,Low,9338.46,0.2805,0.0123,0.7072,1.1205,-0.1205
390,Low,7967.13,0.3295,0.0132,0.6572,1.0464,-0.0464
